delito,x,y,porcentaje
3,-103.3225314,20.65876446,60
3,-103.4393031,20.75475124,60
1,-103.3909481,20.59178718,20
1,-103.3904939,20.7433076,20
5,-103.403105,20.73024564,100
1,-103.4270434,20.61464873,20
3,-103.3913465,20.63724512,60
1,-103.4324417,20.63093096,20
3,-103.286602,20.64820958,60
5,-103.3303695,20.75223695,100
5,-103.4513169,20.65840961,100
4,-103.3309889,20.67430051,80
4,-103.3493574,20.50258656,80
1,-103.3154698,20.62055259,20
3,-103.3211134,20.67446125,60
3,-103.3620326,20.68293519,60
2,-103.3323804,20.710055,40
3,-103.3175084,20.64663074,60
2,-103.4650064,20.6427955,40
1,-103.4569648,20.71302259,20
1,-103.3663781,20.72124699,20
1,-103.2639565,20.61881413,20
3,-103.3744669,20.6396989,60
4,-103.3416653,20.70635829,80
4,-103.2481735,20.61882644,80
3,-103.2868725,20.69308468,60
2,-103.4217314,20.6831098,40
3,-103.3635589,20.71376784,60
3,-103.2938789,20.63887644,60
4,-103.3446565,20.58221277,80
4,-103.3980594,20.60347014,80
4,-103.4256238,20.59125715,80
2,-103.3918823,20.59692683,40
4,-103.3364108,20.56882488,80
3,-103.413345,20.72834341,60
1,-103.3586333,20.65769482,20
2,-103.3949058,20.76655522,40
1,-103.4273618,20.59204081,20
3,-103.4353626,20.60896088,60
5,-103.3444944,20.52208974,100
2,-103.3363132,20.72260593,40
4,-103.4286519,20.68035461,80
3,-103.2869355,20.64536363,60
1,-103.3356715,20.59893328,20
4,-103.3453794,20.73456889,80
4,-103.3496469,20.50248407,80
4,-103.2854489,20.64322612,80
4,-103.4324417,20.63093096,80
1,-103.3629821,20.57667402,20
2,-103.3533224,20.67806298,40
2,-103.3272088,20.67789156,40
4,-103.3532573,20.72263949,80
4,-103.3894799,20.64974014,80
4,-103.6088157,20.77194768,80
4,-103.4515654,20.70298309,80
4,-103.3482854,20.67454994,80
3,-103.3759862,20.63741703,60
4,-103.3419356,20.65790477,80
3,-103.3206239,20.62914809,60
1,-103.4318408,20.66613793,20
2,-103.2811607,20.62895855,40
1,-103.3088757,20.65018812,20
4,-103.3173202,20.72089105,80
4,-103.4242373,20.74710705,80
1,-103.3629821,20.57667402,20
4,-103.3747298,20.65902634,80
1,-103.3766633,20.52920915,20
4,-103.3170423,20.66858485,80
3,-103.2788394,20.66438212,60
4,-103.3546655,20.67572293,80
3,-103.3418241,20.68658516,60
3,-103.4527426,20.60568459,60
2,-103.247543,20.58586815,40
4,-103.2810949,20.65792647,80
4,-103.451472,20.73106727,80
1,-103.4257167,20.53321536,20
3,-103.3238006,20.71942175,60
2,-103.3415811,20.67827976,40
4,-103.4049605,20.66669537,80
3,-103.2911987,20.67753462,60
3,-103.2769862,20.64093979,60
4,-103.3202587,20.71940673,80
3,-103.3908888,20.62767654,60
4,-103.3935544,20.6285307,80
1,-103.3547159,20.57646013,20
4,-103.2697001,20.65901835,80
1,-103.3272369,20.60262775,20
2,-103.2871038,20.67974715,40
2,-103.2639828,20.5873566,40
3,-103.3271622,20.65076031,60
5,-103.375441,20.8093519,100
1,-103.3373841,20.73163734,20
1,-103.2626206,20.64521288,20
4,-103.346516,20.67519375,80
1,-103.3469132,20.71232039,20
4,-103.2856659,20.61222004,80
1,-103.3424953,20.65655301,20
4,-103.4154534,20.70160672,80
5,-103.3835078,20.51782478,100
4,-103.400703,20.60572587,80
4,-103.3101673,20.67110575,80
3,-103.3865164,20.67672462,60
4,-103.4488839,20.62954373,80
4,-103.3387088,20.66784142,80
4,-103.2230634,20.56584987,80
4,-103.3053417,20.64099468,80
1,-103.3078026,20.66349699,20
4,-103.3168245,20.66350479,80
3,-103.2843916,20.67747007,60
1,-103.3752108,20.71229742,20
4,-103.2808876,20.64379851,80
1,-103.2570385,20.65337649,20
1,-103.3886049,20.66661856,20
1,-103.2271193,20.62994779,20
4,-103.3593551,20.67338233,80
5,-103.4589788,20.61947684,100
1,-103.3811067,20.6395332,20
1,-103.3247692,20.7276198,20
1,-103.3632943,20.57528585,20
5,-103.2495559,20.6229504,100
4,-103.3506031,20.67505549,80
3,-103.330303,20.65426559,60
2,-103.3142367,20.65350856,40
1,-103.3942014,20.72229479,20
3,-103.2165164,20.57821437,60
3,-103.3781687,20.70064354,60
3,-103.2784462,20.62972641,60
3,-103.2843078,20.63496064,60
1,-103.3505991,20.65833479,20
1,-103.1808051,20.56272856,20
3,-103.4195577,20.68445392,60
3,-103.433665,20.68479049,60
3,-103.1549895,20.56979435,60
4,-103.3334574,20.67862533,80
2,-103.3524298,20.69319773,40
4,-103.345487,20.68553829,80
4,-103.3479541,20.67013949,80
4,-103.3912544,20.74312502,80
1,-103.2165164,20.57821437,20
2,-103.3925466,20.60762789,40
4,-103.3358322,20.69987885,80
3,-103.3785397,20.73866792,60
4,-103.3827372,20.63275589,80
2,-103.3015661,20.64935729,40
2,-103.2455634,20.68324907,40
3,-103.2769862,20.64093979,60
1,-103.3717537,20.6804766,20
3,-103.2735321,20.67924545,60
4,-103.3486885,20.61436904,80
3,-103.3947915,20.6780492,60
4,-103.3686754,20.6768595,80
4,-103.3173202,20.72089105,80
2,-103.3886362,20.57887639,40
4,-103.258787,20.64731503,80
3,-103.4246555,20.69089624,60
2,-103.2763335,20.61198268,40
1,-103.3502555,20.63190093,20
2,-103.3875692,20.5795818,40
4,-103.3128654,20.67647494,80
4,-103.2826692,20.66870209,80
4,-103.4520676,20.77349359,80
1,-103.3699211,20.65723511,20
4,-103.3180658,20.60433635,80
4,-103.4835279,20.51933813,80
4,-103.3466787,20.7227932,80
3,-103.3612602,20.64731985,60
3,-103.3273976,20.68780168,60
4,-103.4586063,20.71063412,80
1,-103.4016438,20.66353912,20
4,-103.294741,20.64476878,80
4,-103.3432165,20.67248619,80
3,-103.3337443,20.69346866,60
1,-103.2797021,20.69298359,20
1,-103.3957854,20.60165141,20
1,-103.3368617,20.6519534,20
4,-103.3206769,20.6978758,80
1,-103.4360425,20.63070164,20
2,-103.3576299,20.56272578,40
3,-103.3195266,20.68830754,60
5,-103.3486615,20.50637718,100
2,-103.3234837,20.72123918,40
3,-103.3718543,20.65794947,60
4,-103.3698196,20.71816318,80
2,-103.3646557,20.69806171,40
1,-103.3532088,20.65031187,20
4,-103.4057337,20.64685622,80
4,-103.3822747,20.74594042,80
4,-103.3804938,20.68456538,80
4,-103.3762554,20.60962537,80
3,-103.3322816,20.5551077,60
3,-103.2645557,20.60233507,60
4,-103.3884526,20.64080644,80
1,-103.2701742,20.62556087,20
1,-103.3720111,20.74037846,20
4,-103.4322063,20.60706235,80
4,-103.359579,20.50175167,80
1,-103.3454267,20.72138103,20
4,-103.2563267,20.62827601,80
4,-103.3546656,20.66983656,80
1,-103.4218237,20.61000311,20
4,-103.3021734,20.69022584,80
4,-103.3237419,20.6639231,80
3,-103.3156389,20.64180908,60
4,-103.4522188,20.69914071,80
3,-103.3041865,20.68564923,60
1,-103.3148296,20.71352411,20
4,-103.3952772,20.71496077,80
4,-103.3559372,20.50322723,80
2,-103.3963363,20.5024929,40
4,-103.3628538,20.70622512,80
4,-103.3107564,20.69200083,80
3,-103.4285498,20.74890803,60
2,-103.3747674,20.52677695,40
1,-103.4475808,20.6586651,20
2,-103.249438,20.65086068,40
1,-103.3898709,20.64112672,20
4,-103.3834002,20.58795893,80
4,-103.3482854,20.67454994,80
1,-103.3172256,20.70663242,20
1,-103.3039002,20.69051591,20
4,-103.3415505,20.67538209,80
3,-103.3566681,20.70356953,60
4,-103.2922361,20.65549733,80
4,-103.3612602,20.64731985,80
1,-103.2685461,20.64564278,20
3,-103.2858862,20.67869102,60
4,-103.3482854,20.67454994,80
1,-103.3900863,20.62085756,20
1,-103.2529032,20.65162746,20
4,-103.397954,20.65831524,80
3,-103.2324309,20.65935874,60
4,-103.3694089,20.6842473,80
4,-103.3573473,20.49789302,80
4,-103.3323152,20.58469175,80
6,-103.3650904,20.50067513,100
4,-103.2956379,20.69342039,80
3,-103.3925966,20.67795278,60
4,-103.4564135,20.6193852,80
2,-103.3901378,20.75517392,40
4,-103.3905518,20.61821928,80
3,-103.4070593,20.62830485,60
4,-103.3173202,20.72089105,80
2,-103.4293144,20.65513931,40
5,-103.2835388,20.56214133,100
4,-103.2799754,20.61659869,80
4,-103.3294219,20.65400973,80
4,-103.3523906,20.67499246,80
1,-103.4128804,20.60086068,20
4,-103.3558429,20.64705812,80
1,-103.3477149,20.64135833,20
4,-103.3228739,20.60857444,80
4,-103.3387266,20.68115958,80
1,-103.4437349,20.63010265,20
1,-103.3071698,20.62667717,20
1,-103.2842434,20.5798768,20
3,-103.4558303,20.57058768,60
4,-103.3317184,20.68203638,80
4,-103.2471062,20.67929034,80
1,-103.2375519,20.62137405,20
2,-103.4116081,20.67998158,40
2,-103.4108671,20.6330915,40
4,-103.3523601,20.67575177,80
3,-103.4201485,20.59101753,60
3,-103.2488171,20.61624053,60
4,-103.336027,20.68613887,80
2,-103.3449865,20.74067147,40
3,-103.4310382,20.66203848,60
5,-103.3800513,20.61514819,100
4,-103.3184041,20.64740882,80
3,-103.3812907,20.68066933,60
1,-103.417981,20.67819739,20
1,-103.4159197,20.74077955,20
4,-103.3274028,20.71372055,80
1,-103.3735901,20.67531898,20
3,-103.4309443,20.62629222,60
5,-103.3511981,20.68371242,100
3,-103.3649051,20.69394033,60
1,-103.3948056,20.62381075,20
4,-103.4136978,20.73652245,80
4,-103.3574822,20.6749322,80
4,-103.3198621,20.61812932,80
1,-103.3807542,20.65257623,20
3,-103.3823323,20.69308493,60
4,-103.378145,20.51360752,80
1,-103.4939061,20.80164371,20
3,-103.2285314,20.56656223,60
1,-103.2574912,20.62712253,20
1,-103.3474074,20.7035425,20
3,-103.2892382,20.66930648,60
1,-103.2564935,20.60519868,20
1,-103.3002658,20.650299,20
3,-103.3975873,20.68029822,60
3,-103.3788342,20.69797733,60
3,-103.2893328,20.69340866,60
1,-103.4494334,20.64254791,20
3,-103.4396468,20.58446914,60
5,-103.3525537,20.67119232,100
1,-103.4134247,20.70558981,20
3,-103.3519854,20.6091887,60
1,-103.257303,20.62932465,20
1,-103.3584801,20.67273273,20
4,-103.3578809,20.65271795,80
3,-103.2845128,20.61495463,60
1,-103.3838216,20.66177532,20
3,-103.2790071,20.63616346,60
3,-103.3988449,20.68205497,60
1,-103.2293021,20.57486415,20
3,-103.3590301,20.68855769,60
1,-103.3889745,20.57549717,20
1,-103.4279928,20.61282358,20
2,-103.3915313,20.66245108,40
1,-103.3629821,20.57667402,20
4,-103.3695325,20.67928697,80
1,-103.4091772,20.64149506,20
4,-103.359708,20.664357,80
3,-103.2059395,20.65476789,60
3,-103.3538606,20.61818705,60
3,-103.3365343,20.70951797,60
3,-103.3843344,20.62449126,60
1,-103.2728215,20.68927639,20
2,-103.4131163,20.6706369,40
1,-103.4065003,20.73335748,20
3,-103.3679289,20.69043468,60
3,-103.3171151,20.67433491,60
3,-103.3342071,20.57653494,60
2,-103.4193665,20.68900499,40
3,-103.2787241,20.66000714,60
1,-103.2952461,20.70784746,20
1,-103.3855416,20.5904902,20
1,-103.3454997,20.70450003,20
3,-103.3904284,20.64516223,60
2,-103.4661552,20.64689792,40
4,-103.3152461,20.66804185,80
3,-103.2165164,20.57821437,60
1,-103.2850442,20.65159935,20
4,-103.2790484,20.64273082,80
3,-103.2798073,20.69298943,60
3,-103.2986013,20.63703515,60
3,-103.4048261,20.73185147,60
1,-103.3598675,20.65532125,20
3,-103.3665502,20.54373555,60
3,-103.3024677,20.64425988,60
3,-103.3171916,20.68000859,60
2,-103.295216,20.71260472,40
2,-103.2789285,20.5987662,40
1,-103.2697441,20.67299492,20
3,-103.3413284,20.71157075,60
2,-103.3507861,20.62583487,40
1,-103.4095117,20.66745104,20
4,-103.3328911,20.68125029,80
3,-103.259938,20.63555681,60
1,-103.3102507,20.60930864,20
1,-103.3415505,20.67538209,20
1,-103.3505751,20.65407686,20
3,-103.2392857,20.61411128,60
4,-103.4075456,20.73532739,80
3,-103.3501879,20.66404488,60
4,-103.365837,20.55841441,80
3,-103.3660048,20.68492326,60
1,-103.4324417,20.63093096,20
4,-103.3482854,20.67454994,80
4,-103.3686622,20.67442257,80
5,-103.379853,20.52900701,100
4,-103.3638834,20.67930905,80
4,-103.3598211,20.67269645,80
1,-103.4364233,20.64602588,20
1,-103.0764435,20.61782412,20
4,-103.2863294,20.61285478,80
3,-103.2889241,20.46838979,60
3,-103.3482854,20.67454994,60
4,-103.2923142,20.70711347,80
4,-103.2789915,20.64250561,80
1,-103.3331087,20.59464494,20
4,-103.4095117,20.66745104,80
1,-103.4535295,20.7005346,20
4,-103.3375621,20.67438869,80
2,-103.3431395,20.76741864,40
4,-103.3798006,20.67678954,80
4,-103.3413116,20.71487959,80
3,-103.3429405,20.63199322,60
3,-103.276199,20.63075181,60
1,-103.378636,20.67328968,20
5,-103.4981998,20.53956198,100
4,-103.2767035,20.6653246,80
4,-103.4205388,20.53373765,80
1,-103.4164041,20.6306448,20
2,-103.3018431,20.6464848,40
4,-103.3772874,20.71383458,80
3,-103.3522655,20.68185557,60
4,-103.3884526,20.64080644,80
4,-103.4292223,20.45596598,80
1,-103.4329284,20.58379314,20
3,-103.2747819,20.61430673,60
2,-103.3979089,20.74771282,40
3,-103.41769,20.68973386,60
1,-103.4062512,20.60176627,20
2,-103.3150136,20.63671736,40
3,-103.3690699,20.63583858,60
3,-103.3162311,20.67969118,60
4,-103.3529517,20.69889676,80
1,-103.2348265,20.66881348,20
1,-103.3764222,20.63880955,20
3,-103.3210226,20.66296976,60
4,-103.3538682,20.71852623,80
2,-103.2813718,20.6921947,40
5,-103.3267462,20.64284174,100
1,-103.2427787,20.59898973,20
1,-103.2532908,20.60168868,20
4,-103.3718892,20.66531577,80
4,-103.3108505,20.69178667,80
3,-103.3786342,20.68448439,60
2,-103.4062714,20.59705101,40
4,-103.4263703,20.65025249,80
1,-103.1963134,20.62639508,20
4,-103.3359702,20.65055732,80
4,-103.3482854,20.67454994,80
1,-103.446395,20.76935927,20
4,-103.3990806,20.6507693,80
4,-103.317457,20.69147573,80
3,-103.2998314,20.66130984,60
4,-103.3322285,20.58472705,80
4,-103.3842486,20.67962619,80
3,-103.3708218,20.62459099,60
4,-103.3546325,20.67493845,80
4,-103.3769963,20.60658891,80
4,-103.4322314,20.75503339,80
4,-103.3447951,20.72825817,80
3,-103.3652406,20.72703548,60
1,-103.3261644,20.60244573,20
3,-103.4062157,20.60240732,60
4,-103.3323152,20.58469175,80
1,-103.3976065,20.72627407,20
3,-103.3202587,20.71940673,60
1,-103.262814,20.63156613,20
4,-103.3534131,20.62865174,80
4,-103.3879421,20.71841691,80
1,-103.3233794,20.65022976,20
2,-103.3170271,20.71763061,40
2,-103.3244365,20.69586084,40
2,-103.2510463,20.67467847,40
3,-103.3119362,20.43400982,60
4,-103.3206422,20.7187703,80
3,-103.3914598,20.6551477,60
3,-103.4072739,20.6399599,60
2,-103.3734506,20.71529788,40
4,-103.3337645,20.68104004,80
1,-103.3661227,20.69717186,20
4,-103.368268,20.66390985,80
1,-103.3568513,20.67481282,20
1,-103.3949106,20.60090256,20
4,-103.4360362,20.67918131,80
1,-103.4028615,20.50554415,20
4,-103.2877555,20.67940098,80
4,-103.3575563,20.72910431,80
1,-103.3637154,20.67152029,20
3,-103.2366085,20.66159647,60
3,-103.5633609,20.72784649,60
2,-103.4484718,20.65030809,40
6,-103.3558789,20.70706017,100
4,-103.4514617,20.73113041,80
1,-103.2488914,20.65343762,20
1,-103.281453,20.62770588,20
3,-103.3086203,20.64454964,60
2,-103.3078259,20.6133237,40
1,-103.3828181,20.71739153,20
4,-103.375317,20.62205839,80
1,-103.287732,20.64993354,20
2,-103.37443,20.52506106,40
1,-103.3280717,20.67975975,20
4,-103.2863656,20.67921563,80
4,-103.2981926,20.66406211,80
4,-103.3186092,20.64593942,80
1,-103.3798134,20.63406144,20
4,-103.3531129,20.76524726,80
3,-103.3265541,20.68937346,60
3,-103.2922098,20.64549494,60
3,-103.2420917,20.60870208,60
4,-103.3686602,20.67461071,80
1,-103.3931344,20.69112012,20
3,-103.3497781,20.58161627,60
1,-103.3763504,20.60325859,20
1,-103.4231495,20.45742569,20
1,-103.3520057,20.64213086,20
4,-103.3306906,20.66394326,80
3,-103.3816703,20.6832742,60
3,-103.3746594,20.63797933,60
4,-103.2746315,20.68269519,80
1,-103.3480175,20.67432931,20
1,-103.3348727,20.65121383,20
1,-103.3889337,20.73466625,20
6,-103.3959739,20.50690177,100
1,-103.3407653,20.67525909,20
3,-103.41287,20.63426619,60
4,-103.4177449,20.59803262,80
3,-103.3311539,20.71050109,60
3,-103.2670611,20.6166232,60
4,-103.4290122,20.64342867,80
5,-103.360058,20.50494199,100
2,-103.3239535,20.63781121,40
1,-103.3505472,20.65177539,20
2,-103.3914598,20.6551477,40
4,-103.2770154,20.64090395,80
3,-103.365231,20.63437701,60
4,-103.3230555,20.7329306,80
5,-103.3213645,20.64195166,100
4,-103.4297863,20.7463358,80
4,-103.3022751,20.71369078,80
4,-103.3612602,20.64731985,80
2,-103.3687633,20.54699188,40
3,-103.3962539,20.68457664,60
4,-103.3785397,20.73866792,80
4,-103.3914598,20.6551477,80
1,-103.3806256,20.7039068,20
1,-103.3268622,20.67890622,20
1,-103.3482288,20.67807377,20
3,-103.3637791,20.68299605,60
1,-103.3504308,20.67798782,20
6,-103.3673625,20.6635685,100
4,-103.2883293,20.65497525,80
2,-103.2525012,20.65489328,40
2,-103.359064,20.66309508,40
4,-103.3524505,20.6742403,80
1,-103.3854236,20.64038419,20
1,-103.3545978,20.71942749,20
4,-103.3734921,20.67922493,80
3,-103.2388413,20.60018716,60
4,-103.3482854,20.67454994,80
1,-103.3083072,20.62794391,20
1,-103.2626361,20.59903684,20
1,-103.3875692,20.5795818,20
1,-103.3830249,20.63156474,20
5,-103.3807294,20.60565528,100
4,-103.4120036,20.70745564,80
1,-103.2592323,20.67684954,20
3,-103.2909319,20.6269418,60
2,-103.3274028,20.71372055,40
1,-103.2945794,20.68659555,20
1,-103.4530049,20.65567857,20
2,-103.3991019,20.67013563,40
3,-103.3544598,20.76503434,60
3,-103.3398978,20.69450735,60
1,-103.4502841,20.56766932,20
1,-103.3469646,20.57564554,20
4,-103.3666668,20.6503864,80
3,-103.4172751,20.59703817,60
3,-103.292864,20.69121897,60
2,-103.3826908,20.67561526,40
3,-103.3213134,20.65932269,60
2,-103.2840077,20.69607532,40
1,-103.4459814,20.8469651,20
4,-103.3393971,20.67987674,80
1,-103.2348265,20.66881348,20
1,-103.1650228,20.57131008,20
4,-103.4234284,20.62002683,80
1,-103.3629895,20.7292272,20
3,-103.2868393,20.68861802,60
4,-103.3193421,20.67957567,80
1,-103.2994666,20.63689011,20
1,-103.3166988,20.71610443,20
3,-103.3961555,20.67567945,60
1,-103.2662829,20.63112225,20
4,-103.3608139,20.69089187,80
3,-103.3437016,20.60689638,60
1,-103.3080392,20.62180783,20
3,-103.340416,20.72391624,60
1,-103.2626838,20.59366535,20
4,-103.3800132,20.66682116,80
1,-103.2780191,20.63869187,20
1,-103.403118,20.67492576,20
4,-103.3105678,20.69191931,80
1,-103.2728397,20.66597398,20
1,-103.2946256,20.69841336,20
1,-103.4863895,20.8127881,20
3,-103.4195516,20.606107,60
4,-103.4043379,20.65094447,80
3,-103.4364426,20.67696566,60
1,-103.3546274,20.67419362,20
1,-103.3742993,20.75449185,20
3,-103.3849319,20.63769426,60
1,-103.4120036,20.70745564,20
1,-103.3205252,20.64632093,20
3,-103.2497206,20.65886663,60
1,-103.3990806,20.6507693,20
4,-103.3482854,20.67454994,80
1,-103.2401088,20.5842029,20
1,-103.3591639,20.68467073,20
3,-103.3812653,20.67931473,60
1,-103.3459907,20.66626008,20
3,-103.3799736,20.52701853,60
1,-103.3382242,20.68207945,20
3,-103.383129,20.68194654,60
1,-103.4120036,20.70745564,20
1,-103.2854826,20.63031129,20
1,-103.4494334,20.64254791,20
4,-103.3914598,20.6551477,80
4,-103.4021037,20.63607294,80
4,-103.3143819,20.57552096,80
4,-103.3568241,20.67411285,80
1,-103.394438,20.61161175,20
4,-103.2672025,20.60446332,80
3,-103.4262788,20.67683703,60
1,-103.3875395,20.57671704,20
4,-103.3482854,20.67454994,80
4,-103.3584965,20.69325835,80
1,-103.3477242,20.68191543,20
4,-103.3215924,20.59066736,80
1,-103.2245683,20.67033404,20
3,-103.3707045,20.62799976,60
1,-103.2307918,20.59776548,20
1,-103.3485745,20.69549994,20
1,-103.4085575,20.60313531,20
4,-103.3415505,20.67538209,80
3,-103.2787881,20.6426743,60
4,-103.2772101,20.61678793,80
4,-103.3181063,20.63297168,80
4,-103.3073856,20.69107645,80
1,-103.2368882,20.57833398,20
1,-103.3878577,20.67424633,20
3,-103.3882234,20.67338319,60
1,-103.251135,20.64932424,20
1,-103.3485754,20.70594441,20
4,-103.4470979,20.68350285,80
1,-103.3514687,20.71934334,20
2,-103.3903733,20.76467907,40
4,-103.4234456,20.62114714,80
3,-103.2761157,20.61343482,60
2,-103.3523686,20.74420277,40
1,-103.3995786,20.63436031,20
2,-103.4209318,20.6824611,40
2,-103.4526553,20.63521449,40
1,-103.328299,20.67882776,20
4,-103.2869259,20.6076528,80
1,-103.4190251,20.6385232,20
3,-103.3696012,20.6293756,60
3,-103.296618,20.68703674,60
4,-103.3535633,20.6749501,80
3,-103.3400609,20.70615431,60
1,-103.3865898,20.67332401,20
4,-103.2767779,20.69251247,80
2,-103.2062943,20.65079369,40
4,-103.3441862,20.67340342,80
4,-103.354794,20.6748586,80
3,-103.2451377,20.6776986,60
4,-103.3475515,20.67888469,80
4,-103.3354332,20.70305897,80
1,-103.3520057,20.64213086,20
1,-103.3091117,20.68600069,20
4,-103.4042849,20.65694213,80
4,-103.3482854,20.67454994,80
4,-103.3328635,20.56865409,80
1,-103.3863893,20.65031225,20
1,-103.2615517,20.68180326,20
2,-103.29068,20.73102697,40
4,-103.3613591,20.67399107,80
4,-103.3844546,20.63757471,80
3,-103.465575,20.52379304,60
3,-103.3445382,20.70726287,60
3,-103.2579435,20.68005059,60
1,-103.344703,20.70721269,20
2,-103.3980504,20.62733905,40
5,-103.3054432,20.70001121,100
3,-103.3026457,20.64546266,60
1,-103.2661276,20.68878659,20
3,-103.3604454,20.71938393,60
1,-103.3828473,20.62986689,20
3,-103.3914718,20.64313964,60
1,-103.2303092,20.61779845,20
4,-103.3289333,20.63364968,80
4,-103.3621543,20.67994708,80
1,-103.3730944,20.69636913,20
1,-103.3722432,20.6570452,20
1,-103.2398425,20.67743686,20
1,-103.3409765,20.56613045,20
4,-103.4140383,20.65763731,80
1,-103.3222663,20.67702242,20
3,-103.2518175,20.59881037,60
4,-103.415191,20.69175794,80
3,-103.3594201,20.66535307,60
3,-103.3302656,20.70314787,60
1,-103.3431315,20.75669633,20
4,-103.3215924,20.59066736,80
5,-103.3270871,20.6826173,100
4,-103.284175,20.64403934,80
4,-103.3896068,20.68049087,80
1,-103.4300838,20.63160512,20
